,carat,depth,table,price,x,y,z,Cut_num,Clarity_num,Color_num
33345,0.41,62.4,55.0,827,4.73,4.76,2.96,5,4,4
33346,0.41,60.9,58.0,827,4.8,4.83,2.93,4,4,4
33347,0.41,62.7,55.0,827,4.75,4.79,2.99,5,4,4
33348,0.41,61.9,59.0,827,4.73,4.77,2.94,4,4,4
33349,0.41,59.8,57.0,827,4.81,4.85,2.89,5,4,4
33350,0.41,61.0,56.0,827,4.81,4.83,2.94,3,4,4
33351,0.41,62.6,59.0,827,4.73,4.76,2.97,4,4,4
33352,0.41,61.5,58.0,827,4.8,4.82,2.96,4,4,4
33353,0.41,63.9,55.0,827,4.71,4.74,3.02,2,6,2
33354,0.41,62.7,56.0,827,4.74,4.77,2.98,5,4,4
33355,0.41,63.5,54.0,827,4.7,4.75,3.0,2,8,1
33356,0.41,62.9,58.0,827,4.71,4.74,2.97,3,6,2
33357,0.41,62.9,59.0,827,4.7,4.75,2.97,3,4,4
33358,0.41,60.9,57.0,827,4.79,4.84,2.93,5,4,4
33359,0.41,62.4,54.0,827,4.78,4.81,2.99,5,4,4
33360,0.41,61.9,56.0,827,4.75,4.78,2.95,5,5,3
33361,0.41,61.6,58.0,827,4.73,4.78,2.93,4,4,4
33362,0.41,61.4,55.0,827,4.75,4.8,2.93,5,4,4
33364,0.41,61.3,57.0,827,4.76,4.8,2.93,3,4,4
33366,0.41,61.7,56.0,827,4.77,4.8,2.95,5,6,2
33367,0.41,62.6,60.0,827,4.75,4.77,2.98,4,5,3
33368,0.41,61.7,61.0,827,4.7,4.74,2.91,3,4,4
33369,0.41,61.8,58.0,827,4.75,4.77,2.94,4,4,4
33370,0.41,62.5,56.0,827,4.72,4.75,2.96,5,4,4
33371,0.41,62.3,56.0,827,4.73,4.77,2.96,5,6,2
33372,0.41,63.1,56.0,827,4.72,4.75,2.99,2,6,2
33373,0.41,62.7,56.0,827,4.72,4.76,2.97,5,4,4
33374,0.41,59.9,58.0,827,4.81,4.87,2.9,4,6,2
33375,0.41,62.5,54.0,827,4.75,4.78,2.98,5,4,4
33376,0.41,62.1,58.0,827,4.76,4.78,2.96,4,6,2
33378,0.41,63.6,54.0,827,4.72,4.75,3.01,2,8,1
33379,0.41,62.2,57.0,827,4.71,4.74,2.94,5,4,4
33380,0.34,62.4,54.0,827,4.45,4.49,2.79,5,5,6
33381,0.32,62.2,55.0,827,4.37,4.41,2.73,5,7,6
33382,0.32,61.6,56.0,827,4.37,4.43,2.71,5,7,6
33383,0.41,61.8,56.0,827,4.77,4.81,2.96,5,5,3
33384,0.36,61.5,55.0,828,4.59,4.62,2.83,5,6,5
33385,0.31,61.8,54.0,828,4.36,4.38,2.7,5,6,7
33386,0.31,61.5,56.0,828,4.39,4.43,2.71,5,6,7
33388,0.33,60.6,59.0,828,4.45,4.5,2.71,5,7,5
33390,0.31,62.4,55.0,828,4.33,4.36,2.71,5,7,5
33391,0.31,62.0,55.0,828,4.34,4.37,2.7,5,7,5
33392,0.44,62.3,54.0,828,4.89,4.86,3.04,5,4,1
33393,0.39,62.1,53.0,828,4.73,4.77,2.95,5,4,5
33394,0.32,61.0,56.0,828,4.41,4.44,2.7,5,4,7
33395,0.4,62.0,54.0,828,4.72,4.75,2.94,5,5,2
33396,0.36,62.0,55.0,828,4.58,4.6,2.85,5,5,6
33397,0.47,65.2,59.0,828,4.75,4.82,3.12,1,3,6
33398,0.28,62.4,55.0,828,4.2,4.17,2.61,5,8,5
33399,0.28,60.1,59.0,828,4.26,4.22,2.55,4,6,6
33400,0.28,62.0,56.0,828,4.23,4.19,2.61,5,7,6
33401,0.28,62.4,56.0,828,4.2,4.16,2.61,5,6,6
33402,0.28,62.1,56.0,828,4.21,4.19,2.61,5,6,6
33403,0.28,60.3,57.0,828,4.25,4.21,2.55,5,6,6
33404,0.28,62.9,52.0,828,4.21,4.18,2.64,4,7,6
33405,0.28,61.1,60.0,828,4.21,4.17,2.56,4,7,6
33406,0.28,61.3,60.0,828,4.21,4.18,2.57,4,7,6
33407,0.32,60.8,57.0,828,4.42,4.39,2.68,5,5,4
33408,0.32,63.6,57.0,828,4.37,4.34,2.77,2,4,5
33409,0.32,61.0,58.0,828,4.44,4.41,2.7,4,6,3
33410,0.32,61.6,55.0,828,4.44,4.42,2.73,4,6,3
33411,0.32,60.2,60.0,828,4.48,4.45,2.69,4,6,3
33412,0.32,62.3,58.0,828,4.37,4.33,2.71,4,6,3
33413,0.32,63.4,56.0,828,4.37,4.34,2.76,3,6,3
33414,0.32,62.1,58.0,828,4.39,4.34,2.71,4,6,3
33415,0.32,62.9,57.0,828,4.39,4.36,2.75,5,6,3
33416,0.32,61.9,55.0,828,4.39,4.37,2.71,5,6,3
33417,0.32,61.7,56.0,828,4.42,4.37,2.71,5,6,3
33418,0.32,61.8,55.0,828,4.42,4.38,2.72,5,6,3
33419,0.32,61.8,55.0,828,4.42,4.38,2.72,5,6,3
33420,0.32,62.0,55.0,828,4.42,4.39,2.73,5,6,3
33421,0.32,61.2,56.0,828,4.43,4.4,2.7,5,6,3
33422,0.32,59.2,59.0,828,4.47,4.45,2.64,4,5,4
33423,0.32,61.3,55.0,828,4.46,4.42,2.72,5,5,4
33424,0.32,60.5,56.0,828,4.44,4.42,2.68,5,5,4
33427,0.32,60.6,60.0,828,4.44,4.4,2.68,4,5,4
33428,0.32,62.1,55.0,828,4.44,4.41,2.75,4,5,4
33429,0.32,61.2,56.0,828,4.45,4.41,2.71,5,5,4
33430,0.32,62.1,55.0,828,4.42,4.4,2.74,5,5,4
33431,0.32,61.2,57.0,828,4.43,4.4,2.7,5,5,4
33432,0.32,61.3,62.0,828,4.42,4.39,2.7,4,5,4
33433,0.32,61.0,59.0,828,4.43,4.39,2.69,4,5,4
33435,0.32,61.9,55.0,828,4.43,4.39,2.73,5,5,4
33436,0.32,61.6,57.0,828,4.42,4.38,2.71,5,5,4
33437,0.32,62.8,54.0,828,4.41,4.38,2.76,5,5,4
33438,0.32,61.6,56.0,828,4.42,4.38,2.71,5,5,4
33439,0.32,62.1,55.0,828,4.41,4.38,2.73,5,5,4
33441,0.32,62.9,57.0,828,4.4,4.37,2.76,5,5,4
33442,0.32,61.7,55.0,828,4.41,4.37,2.71,5,5,4
33443,0.32,62.0,56.0,828,4.41,4.37,2.72,5,5,4
33444,0.32,63.0,55.0,828,4.38,4.35,2.75,5,5,4
33445,0.32,62.0,56.0,828,4.39,4.35,2.71,5,5,4
33446,0.32,62.4,58.0,828,4.4,4.35,2.73,4,5,4
33447,0.32,61.4,58.0,828,4.4,4.36,2.69,4,5,4
33448,0.32,62.1,58.0,828,4.39,4.37,2.72,4,5,4
33449,0.32,62.3,54.0,828,4.39,4.37,2.73,5,5,4
33450,0.32,62.3,56.0,828,4.39,4.37,2.73,5,5,4
33451,0.32,63.2,55.0,828,4.39,4.37,2.77,3,5,4
33452,0.32,61.3,57.0,828,4.4,4.37,2.69,5,5,4
33453,0.32,62.3,55.0,828,4.4,4.37,2.73,5,5,4
33454,0.32,62.8,58.0,828,4.39,4.34,2.74,4,5,4
33455,0.32,61.8,60.0,828,4.36,4.35,2.69,4,5,4
33456,0.32,62.8,59.0,828,4.37,4.33,2.73,4,5,4
33457,0.32,59.4,58.0,828,4.48,4.44,2.65,4,4,5
33458,0.32,61.1,57.0,828,4.47,4.44,2.72,5,4,5
33459,0.32,59.5,61.0,828,4.46,4.42,2.64,4,4,5
33460,0.32,60.7,58.0,828,4.45,4.41,2.69,4,4,5
33461,0.32,61.9,56.0,828,4.44,4.41,2.74,5,4,5
33462,0.32,60.8,58.0,828,4.44,4.41,2.69,4,4,5
33463,0.32,61.2,56.0,828,4.44,4.41,2.71,5,4,5
33464,0.32,59.7,59.0,828,4.44,4.41,2.64,4,4,5
33466,0.32,61.3,56.0,828,4.43,4.41,2.71,5,4,5
33467,0.32,62.4,55.0,828,4.43,4.41,2.76,5,4,5
33469,0.32,61.2,59.0,828,4.42,4.4,2.7,4,4,5
33470,0.32,61.5,56.0,828,4.42,4.4,2.71,5,4,5
33471,0.32,61.5,55.0,828,4.42,4.4,2.71,5,4,5
33472,0.32,60.2,59.0,828,4.43,4.4,2.66,4,4,5
33473,0.32,61.6,57.0,828,4.43,4.4,2.72,5,4,5
33474,0.32,61.6,55.0,828,4.43,4.4,2.72,5,4,5
33475,0.32,60.6,59.0,828,4.44,4.4,2.68,4,4,5
33476,0.32,61.7,55.0,828,4.41,4.4,2.72,5,4,5
33477,0.32,61.5,58.0,828,4.42,4.39,2.71,4,4,5
33478,0.32,61.1,58.0,828,4.42,4.39,2.69,4,4,5
33479,0.32,61.4,60.0,828,4.42,4.38,2.7,4,4,5
33480,0.32,62.6,55.0,828,4.41,4.38,2.75,5,4,5
33482,0.32,62.4,54.0,828,4.4,4.38,2.74,5,4,5
33483,0.32,61.0,61.0,828,4.41,4.38,2.68,4,4,5
33484,0.32,62.3,56.0,828,4.4,4.37,2.73,5,4,5
33485,0.32,62.5,56.0,828,4.38,4.36,2.73,5,4,5
33486,0.32,61.9,56.0,828,4.39,4.37,2.71,5,4,5
33487,0.32,61.3,57.0,828,4.4,4.37,2.69,5,4,5
33488,0.32,61.3,60.0,828,4.4,4.37,2.69,4,4,5
33489,0.32,62.1,59.0,828,4.41,4.35,2.72,4,4,5
33490,0.32,62.2,55.0,828,4.37,4.35,2.71,5,4,5
33491,0.32,62.4,56.0,828,4.37,4.35,2.72,5,4,5
33492,0.32,62.1,57.0,828,4.38,4.35,2.71,5,4,5
33493,0.32,62.8,57.0,828,4.36,4.33,2.73,5,4,5
33494,0.32,62.4,57.0,828,4.38,4.34,2.72,5,4,5
33495,0.32,62.8,53.0,828,4.38,4.34,2.74,5,4,5
33496,0.32,63.4,57.0,828,4.36,4.32,2.75,3,4,5
33497,0.32,63.2,58.0,828,4.35,4.32,2.74,3,4,5
33498,0.3,60.5,56.0,828,4.37,4.33,2.63,5,4,5
33499,0.32,61.2,56.0,828,4.43,4.39,2.7,5,5,4
33500,0.32,62.5,60.0,828,4.35,4.29,2.7,4,5,4
33501,0.32,62.5,56.0,828,4.4,4.37,2.74,5,4,5
33502,0.44,60.6,58.0,828,4.9,4.96,2.99,4,4,4
33503,0.4,62.7,60.0,828,4.64,4.7,2.93,3,8,1
33504,0.4,62.2,61.0,828,4.68,4.71,2.92,3,8,1
33505,0.4,62.4,56.0,828,4.71,4.74,2.95,5,8,1
33506,0.33,62.1,56.0,828,4.43,4.46,2.76,5,7,5
33507,0.4,62.6,56.0,828,4.71,4.75,2.96,5,8,1
33508,0.32,58.8,59.0,829,4.52,4.49,2.65,4,4,7
33509,0.44,62.8,59.0,829,4.88,4.91,3.07,3,3,5
33510,0.42,63.5,54.0,829,4.76,4.72,3.01,3,3,2
33511,0.33,62.0,60.0,829,4.46,4.41,2.75,4,4,6
33512,0.32,60.4,57.0,829,4.46,4.47,2.7,5,6,5
33513,0.33,62.0,59.0,829,4.42,4.45,2.75,5,7,5
33515,0.42,60.7,57.0,829,4.87,4.84,2.95,5,2,4
33516,0.34,62.0,56.0,829,4.48,4.46,2.77,5,4,6
33517,0.34,62.2,57.0,829,4.46,4.42,2.76,5,4,6
33518,0.47,67.9,56.0,829,4.84,4.65,3.24,1,3,6
33519,0.35,62.3,56.0,829,4.5,4.52,2.81,5,5,6
33520,0.35,62.5,55.0,829,4.5,4.55,2.83,5,4,7
33521,0.35,61.8,56.0,829,4.51,4.55,2.8,5,4,7
33522,0.35,62.3,55.0,829,4.52,4.54,2.82,5,4,7
33523,0.35,61.9,58.0,829,4.51,4.6,2.82,4,4,7
33524,0.35,62.3,60.0,829,4.5,4.52,2.81,3,5,6
33525,0.35,60.6,56.0,829,4.54,4.57,2.76,5,4,7
33527,0.35,60.4,58.0,829,4.53,4.58,2.75,4,4,7
33528,0.35,60.7,56.0,829,4.56,4.6,2.78,5,4,7
33529,0.35,61.8,55.0,829,4.53,4.56,2.81,5,4,7
33530,0.35,62.0,58.0,829,4.54,4.56,2.82,4,4,7
33531,0.35,61.6,56.0,829,4.53,4.56,2.8,5,4,7
33532,0.35,62.4,57.0,829,4.51,4.56,2.83,5,4,7
33533,0.35,61.6,57.0,829,4.5,4.53,2.78,5,5,6
33534,0.35,60.8,58.0,829,4.55,4.58,2.78,4,5,6
33535,0.35,61.3,56.0,829,4.54,4.56,2.79,5,4,7
33536,0.35,60.9,57.0,829,4.51,4.55,2.76,5,4,7
33537,0.35,61.2,56.0,829,4.53,4.55,2.78,5,5,6
33538,0.35,61.9,56.0,829,4.51,4.53,2.8,5,5,6
33539,0.35,62.0,55.0,829,4.47,4.53,2.79,5,4,7
33540,0.45,63.9,57.0,829,4.81,4.86,3.09,2,3,6
33541,0.35,62.4,55.0,829,4.48,4.52,2.81,5,4,7
33542,0.35,59.7,58.0,829,4.57,4.61,2.74,4,4,7
33543,0.35,61.5,56.0,829,4.53,4.55,2.79,5,4,7
33544,0.31,61.8,59.0,830,4.33,4.36,2.69,3,7,5
33545,0.35,62.5,56.0,830,4.51,4.55,2.83,5,6,5
33546,0.42,61.8,55.0,830,4.82,4.85,2.99,5,5,3
33547,0.3,62.3,52.8,830,4.29,4.33,2.69,5,8,4
33548,0.3,62.0,54.4,830,4.3,4.32,2.67,5,8,4
33549,0.46,65.6,58.0,830,4.8,4.84,3.16,1,4,3
33550,0.41,60.2,57.0,830,4.85,4.81,2.91,5,5,1
33551,0.41,62.0,55.0,830,4.77,4.74,2.95,4,5,1
33552,0.41,61.3,59.0,830,4.78,4.74,2.92,4,5,1
33553,0.41,62.1,58.0,830,4.79,4.75,2.96,4,5,1
33554,0.41,62.1,56.0,830,4.79,4.75,2.96,5,5,1
33555,0.41,62.7,57.0,830,4.75,4.72,2.97,5,5,1
33556,0.41,60.8,61.0,830,4.79,4.72,2.89,4,5,1
33557,0.41,63.7,56.0,830,4.71,4.68,2.99,2,5,1
33559,0.45,60.1,59.0,830,4.96,4.92,3.02,4,2,2
33560,0.39,63.1,56.0,830,4.63,4.69,2.94,2,4,6
33561,0.43,60.1,58.0,830,4.89,4.93,2.95,4,3,7
33563,0.43,61.1,59.0,830,4.83,4.89,2.97,4,3,7
33564,0.43,61.2,58.0,830,4.83,4.87,2.97,4,3,7
33565,0.3,61.4,59.0,831,4.27,4.3,2.63,3,8,4
33566,0.45,61.6,54.0,831,4.96,4.98,3.06,5,3,4
33567,0.38,62.2,53.8,831,4.65,4.69,2.9,3,3,7
33568,0.3,61.6,59.0,832,4.29,4.33,2.66,3,7,5
33569,0.3,62.2,56.0,832,4.28,4.3,2.67,3,7,5
33570,0.39,60.1,56.0,832,4.77,4.82,2.88,3,4,5
33571,0.36,59.0,57.0,832,4.71,4.74,2.79,3,5,7
33572,0.38,62.2,54.6,832,4.62,4.66,2.89,5,6,3
33573,0.38,62.5,53.4,832,4.63,4.66,2.9,5,6,3
33574,0.38,62.1,53.9,832,4.64,4.69,2.9,5,6,3
33575,0.38,62.3,53.3,832,4.65,4.69,2.91,5,6,3
33576,0.38,61.3,55.8,832,4.65,4.71,2.87,5,5,4
33577,0.44,62.8,60.0,832,4.86,4.82,3.04,4,2,5
33578,0.33,62.4,56.0,832,4.41,4.43,2.76,5,6,5
33579,0.41,62.7,58.0,833,4.68,4.73,2.95,3,4,6
33580,0.35,62.1,56.0,833,4.54,4.57,2.82,3,8,4
33581,0.37,62.7,51.0,833,4.65,4.57,2.89,4,5,5
33582,0.42,61.8,55.0,833,4.81,4.83,2.98,5,3,2
33583,0.41,64.7,56.0,833,4.68,4.72,3.04,1,6,4
33584,0.37,61.3,57.0,833,4.64,4.6,2.83,5,4,4
33585,0.37,59.9,59.0,833,4.7,4.68,2.81,4,3,6
33586,0.37,60.9,60.0,833,4.63,4.6,2.81,4,5,3
33587,0.37,60.1,59.0,833,4.68,4.64,2.8,4,4,4
33588,0.37,60.7,57.0,833,4.69,4.64,2.83,4,4,4
33589,0.37,59.3,60.0,833,4.71,4.67,2.78,4,4,4
33590,0.37,61.2,57.0,833,4.63,4.59,2.82,4,4,4
33591,0.37,61.5,56.0,833,4.64,4.59,2.84,5,4,4
33592,0.37,62.2,57.0,833,4.64,4.59,2.87,5,4,4
33593,0.37,61.3,60.0,833,4.63,4.6,2.83,4,4,4
33594,0.37,60.8,57.0,833,4.66,4.61,2.82,5,4,4
33595,0.31,58.8,62.0,462,4.39,4.42,2.59,3,3,4
33596,0.31,63.0,56.0,462,4.3,4.34,2.72,3,3,4
33597,0.31,61.7,55.0,462,4.37,4.38,2.7,3,3,4
33598,0.31,61.5,60.0,462,4.31,4.34,2.66,3,2,7
33599,0.31,61.3,56.0,462,4.36,4.41,2.69,5,2,7
33600,0.31,63.1,54.0,462,4.33,4.38,2.75,2,2,7
33601,0.31,62.4,55.0,462,4.31,4.34,2.7,3,3,4
33602,0.31,62.3,56.0,462,4.35,4.38,2.72,5,2,7
33603,0.31,62.0,56.0,462,4.33,4.35,2.69,5,2,7
33604,0.31,62.6,57.0,462,4.27,4.35,2.7,5,2,7
33605,0.31,63.2,57.0,462,4.27,4.3,2.71,2,3,4
33606,0.31,62.9,59.0,462,4.28,4.31,2.7,3,2,7
33607,0.31,63.9,57.0,462,4.28,4.33,2.75,2,2,7
33608,0.31,60.4,58.0,462,4.39,4.42,2.66,3,3,4
33609,0.31,63.7,55.0,462,4.32,4.35,2.76,2,2,7
33612,0.31,61.4,58.0,462,4.31,4.35,2.66,4,3,4
33613,0.31,63.1,59.0,462,4.29,4.33,2.72,2,3,4
33614,0.31,61.9,56.0,462,4.34,4.38,2.7,3,3,4
33615,0.27,62.3,54.0,463,4.17,4.21,2.61,3,5,6
33617,0.33,61.2,56.0,463,4.48,4.51,2.75,5,2,4
33618,0.33,61.7,55.0,463,4.46,4.48,2.76,5,2,4
33619,0.33,61.0,57.0,463,4.45,4.47,2.72,5,3,2
33620,0.33,61.3,56.0,463,4.44,4.47,2.73,5,3,2
33621,0.33,60.0,59.0,463,4.47,4.49,2.69,3,2,6
33622,0.33,59.7,58.0,463,4.48,4.53,2.69,4,2,6
33623,0.33,60.6,58.0,463,4.44,4.47,2.7,4,4,2
33624,0.33,63.0,56.0,463,4.41,4.42,2.78,3,3,3
33625,0.37,62.8,60.0,833,4.59,4.55,2.87,4,4,4
33626,0.37,61.2,60.0,833,4.63,4.58,2.82,4,4,4
33627,0.37,60.6,54.0,833,4.68,4.63,2.82,4,3,6
33628,0.37,59.3,58.0,833,4.75,4.73,2.81,4,3,6
33629,0.37,61.9,56.0,833,4.6,4.57,2.84,5,3,6
33630,0.37,61.8,58.0,833,4.64,4.59,2.85,4,3,6
33631,0.37,62.7,54.0,833,4.6,4.55,2.87,5,3,6
33632,0.38,61.0,58.0,833,4.67,4.71,2.86,4,5,4
33633,0.38,60.6,58.0,833,4.64,4.67,2.82,4,5,4
33634,0.38,61.9,59.0,833,4.63,4.67,2.88,4,5,4
33635,0.38,61.9,58.0,833,4.62,4.66,2.87,4,5,4
33636,0.38,61.8,56.0,833,4.64,4.65,2.87,5,5,4
33637,0.38,62.0,58.0,833,4.62,4.64,2.87,4,6,3
33638,0.38,61.4,57.0,833,4.63,4.65,2.85,5,6,3
33639,0.38,61.9,56.0,833,4.63,4.68,2.88,3,5,4
33640,0.38,60.8,56.0,833,4.66,4.71,2.85,5,5,4
33641,0.44,63.6,58.0,834,4.8,4.83,3.06,3,6,1
33642,0.32,62.8,60.0,834,4.32,4.34,2.72,3,7,5
33643,0.41,60.5,56.0,834,4.81,4.85,2.92,3,4,4
33644,0.32,61.7,57.0,834,4.39,4.42,2.72,5,6,7
33645,0.38,61.2,56.0,834,4.68,4.63,2.85,5,3,3
33646,0.39,62.9,57.0,834,4.68,4.64,2.93,5,4,2
33647,0.39,62.0,60.0,834,4.71,4.65,2.9,4,3,3
33648,0.39,63.0,61.0,834,4.65,4.62,2.92,4,2,6
33649,0.41,62.8,56.0,834,4.72,4.77,2.98,3,5,6
33650,0.41,62.8,60.0,834,4.72,4.77,2.98,3,5,6
33651,0.3,62.2,56.0,835,4.31,4.27,2.67,5,5,7
33652,0.3,61.0,57.0,835,4.32,4.31,2.63,5,5,7
33653,0.35,60.0,58.0,835,4.57,4.59,2.75,3,6,7
33654,0.41,62.7,60.0,835,4.71,4.75,2.96,3,4,4
33655,0.38,60.4,60.0,835,4.7,4.74,2.85,3,5,5
33656,0.36,61.4,54.0,835,4.59,4.63,2.83,5,5,6
33657,0.36,61.8,54.0,835,4.56,4.6,2.83,5,5,6
33658,0.36,61.8,55.0,835,4.58,4.61,2.84,5,5,6
33659,0.6,62.1,62.0,835,5.33,5.27,3.3,4,1,3
33660,0.35,63.0,59.0,835,4.44,4.48,2.81,3,7,6
33661,0.3,58.4,62.0,835,4.4,4.43,2.58,3,8,4
33663,0.34,62.3,57.0,835,4.44,4.48,2.78,5,6,6
33664,0.38,62.0,55.0,836,4.65,4.67,2.89,5,6,2
33665,0.41,64.3,54.0,836,4.72,4.68,3.02,2,3,4
33666,0.41,61.0,57.0,836,4.82,4.79,2.93,5,2,4
33667,0.41,62.2,56.0,836,4.8,4.72,2.96,4,2,3
33668,0.3,60.0,55.0,837,4.36,4.41,2.63,3,6,6
33669,0.32,60.8,58.0,837,4.39,4.43,2.68,5,6,5
33670,0.32,60.9,55.0,837,4.41,4.43,2.69,5,6,6
33671,0.32,60.8,56.0,837,4.43,4.45,2.7,5,6,6
33672,0.3,61.1,55.0,837,4.34,4.37,2.66,5,6,6
33673,0.3,61.4,55.0,837,4.32,4.34,2.66,5,6,6
33674,0.3,61.1,57.0,837,4.34,4.36,2.65,5,6,6
33675,0.3,61.3,54.0,837,4.34,4.37,2.67,5,6,6
33677,0.31,61.3,57.0,837,4.4,4.34,2.68,5,8,2
33678,0.31,60.5,57.0,837,4.41,4.39,2.66,4,6,6
33679,0.4,62.2,54.4,837,4.72,4.76,2.95,3,3,6
33680,0.31,61.6,56.0,837,4.35,4.39,2.69,5,6,6
33681,0.43,60.5,59.0,838,4.86,4.89,2.95,3,6,2
33682,0.41,63.0,59.0,838,4.73,4.76,2.99,3,3,7
33683,0.33,61.2,56.0,838,4.46,4.5,2.74,3,8,3
33684,0.34,61.8,56.0,838,4.48,4.52,2.78,5,6,6
33685,0.34,60.8,58.0,838,4.51,4.53,2.75,5,6,6
33686,0.34,60.9,56.0,838,4.52,4.54,2.76,5,6,6
33687,0.33,61.6,55.0,838,4.46,4.47,2.75,5,7,4
33688,0.33,61.8,55.0,838,4.47,4.5,2.77,5,7,4
33690,0.33,60.9,57.0,838,4.49,4.51,2.74,5,7,4
33691,0.33,61.7,55.0,838,4.44,4.48,2.75,5,7,4
33692,0.33,61.7,55.0,838,4.48,4.5,2.77,5,7,4
33693,0.33,61.1,56.0,838,4.47,4.5,2.74,5,7,4
33694,0.33,62.0,55.0,838,4.45,4.49,2.77,5,7,4
33695,0.3,61.5,58.0,838,4.28,4.31,2.64,5,7,6
33696,0.3,61.6,56.0,838,4.3,4.34,2.66,5,7,6
33697,0.3,61.2,58.0,838,4.28,4.31,2.63,5,7,6
33698,0.3,61.6,55.0,838,4.34,4.36,2.68,5,7,6
33699,0.3,62.1,56.0,838,4.3,4.33,2.68,5,7,6
33700,0.3,62.8,54.0,838,4.27,4.3,2.69,5,7,6
33701,0.3,62.6,54.0,838,4.3,4.33,2.7,5,7,6
33702,0.3,61.2,57.0,838,4.32,4.34,2.65,5,7,6
33703,0.3,61.6,56.0,838,4.31,4.32,2.66,5,7,6
33704,0.34,61.1,55.0,838,4.52,4.55,2.77,5,5,7
33705,0.42,61.6,55.0,838,4.85,4.83,2.98,5,3,5
33706,0.42,61.9,54.0,838,4.87,4.83,3.0,5,3,5
33707,0.44,61.6,56.0,838,4.9,4.93,3.03,5,3,7
33708,0.33,61.6,55.0,838,4.48,4.51,2.77,5,8,3
33709,0.33,61.1,56.0,838,4.47,4.5,2.74,5,8,3
33710,0.33,61.4,54.0,838,4.47,4.49,2.75,5,8,3
33711,0.33,62.1,54.0,838,4.44,4.48,2.77,5,8,3
33712,0.33,61.8,54.0,838,4.47,4.49,2.77,5,8,3
33713,0.33,62.0,55.0,838,4.46,4.48,2.77,5,8,3
33715,0.42,58.8,60.0,838,4.9,4.86,2.87,4,2,6
33716,0.42,60.1,58.0,838,4.91,4.87,2.94,4,2,6
33717,0.42,63.2,57.0,838,4.77,4.75,3.01,3,2,7
33718,0.42,63.1,56.0,838,4.8,4.74,3.01,3,2,7
33719,0.38,62.0,58.0,838,4.63,4.6,2.86,4,3,5
33720,0.38,61.4,57.0,838,4.67,4.64,2.86,5,3,6
33721,0.43,62.8,58.0,839,4.85,4.83,3.04,4,2,3
33722,0.41,61.3,54.0,839,4.75,4.87,2.95,3,6,3
33723,0.37,60.7,57.0,839,4.67,4.69,2.84,5,6,5
33724,0.37,60.0,59.0,839,4.64,4.66,2.79,5,6,5
33725,0.35,60.5,57.0,839,4.58,4.59,2.77,5,7,3
33726,0.39,60.5,56.0,839,4.75,4.77,2.88,5,4,6
33727,0.39,60.9,55.0,839,4.73,4.76,2.89,5,4,6
33728,0.35,60.9,56.0,839,4.52,4.56,2.77,5,5,5
33729,0.31,61.6,56.0,839,4.37,4.4,2.7,5,8,4
33730,0.41,58.9,60.0,839,4.84,4.87,2.86,3,5,4
33731,0.33,61.0,56.0,839,4.45,4.47,2.72,5,5,7
33732,0.3,62.9,55.0,840,4.25,4.27,2.68,3,6,6
33734,0.33,62.1,54.0,840,4.45,4.47,2.77,5,6,6
33736,0.31,61.6,54.0,840,4.37,4.4,2.7,5,6,7
33737,0.31,61.6,55.0,840,4.36,4.4,2.7,5,7,5
33738,0.31,61.4,56.0,840,4.37,4.4,2.69,5,7,5
33739,0.31,61.1,55.0,840,4.38,4.39,2.68,5,7,5
33740,0.31,62.4,54.0,840,4.33,4.35,2.71,5,7,5
33741,0.31,62.0,55.0,840,4.34,4.37,2.7,5,7,5
33742,0.31,62.2,54.0,840,4.36,4.39,2.72,5,7,5
33743,0.31,62.1,54.0,840,4.37,4.39,2.72,5,7,5
33744,0.31,62.0,54.0,840,4.37,4.41,2.72,5,7,5
33745,0.31,62.3,54.0,840,4.34,4.36,2.71,5,7,5
33746,0.31,62.0,54.0,840,4.36,4.38,2.71,5,7,5
33747,0.31,61.0,56.0,840,4.39,4.43,2.69,5,7,5
33748,0.31,62.0,54.0,840,4.34,4.37,2.7,5,7,5
33749,0.31,62.2,53.0,840,4.35,4.37,2.71,5,7,5
33750,0.38,61.5,57.0,840,4.66,4.68,2.87,5,4,4
33751,0.35,62.0,53.6,840,4.53,4.55,2.81,5,5,6
33752,0.31,61.5,57.0,840,4.35,4.37,2.68,5,8,4
33753,0.4,64.7,55.0,840,4.68,4.65,3.02,1,3,4
33754,0.4,63.1,56.0,840,4.75,4.72,2.99,3,3,4
33755,0.4,59.6,61.0,840,4.76,4.74,2.83,4,3,4
33756,0.4,63.4,58.0,840,4.71,4.66,2.97,3,3,4
33757,0.4,63.2,58.0,840,4.7,4.61,2.94,3,3,4
33758,0.4,63.3,58.0,840,4.69,4.66,2.96,3,3,4
33759,0.4,61.4,58.0,840,4.78,4.73,2.92,5,4,2
33760,0.5,60.7,61.0,840,5.14,5.05,3.09,4,1,6
33761,0.5,61.4,60.0,840,5.18,5.03,3.14,4,1,6
33762,0.32,61.9,54.0,841,4.43,4.46,2.75,3,6,7
33763,0.33,60.1,56.0,841,4.53,4.56,2.73,3,7,5
33764,0.32,62.3,54.0,841,4.42,4.44,2.76,5,6,7
33765,0.32,61.7,56.0,841,4.38,4.41,2.71,5,7,5
33766,0.48,62.0,54.0,841,5.04,5.06,3.13,5,2,4
33767,0.48,61.9,53.0,841,5.06,5.08,3.14,5,3,2
33768,0.48,62.5,54.0,841,5.04,5.07,3.16,5,3,2
